Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Least developed countries: UN classification,LDC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.51016537,54.20345933,53.96235122,53.77879732,53.64932598,53.56833531,53.29193422,53.09726598,52.96608175,52.88792991,52.86182962,52.65718639,52.51621257,52.4301352,52.38832354,52.38241537,52.23214079,52.15554643,52.13063349,52.14026716,52.176513,52.05422849,51.99309001,51.98388441,52.02005862,52.09539149,52.02430979,52.02736825,52.08561207,52.18184801,52.30699363,52.35614771,52.44577941,52.57330347,52.74141954,52.95109406,53.01444537,53.13428092,53.29702938,53.48600753,53.68980741,53.79793471,53.93209401,54.08407203,54.25035541,54.43187178,54.51841914,54.63299163,54.77341733,54.93655488,55.12004211,55.29544959,55.49989272,55.72866845,55.97740588,56.24186612,56.48857231,56.75164023,57.02638841
Low income,LIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.55129522,54.2595934,54.10945937,54.04536983,53.99750726,53.93201259,53.68842802,53.44314132,53.22635051,53.08731,53.04150133,52.77508231,52.64092028,52.59706233,52.59145908,52.59956559,52.47527971,52.38598345,52.32624206,52.30246428,52.3181599,52.17509188,52.08633106,52.04712391,52.05168153,52.09082733,51.94414716,51.8789783,51.86711156,51.87955984,51.90314489,51.85786857,51.8449763,51.863497,51.92165062,52.02377868,51.9531957,51.94387688,51.9810582,52.04917333,52.13989828,52.15038837,52.20347448,52.28780109,52.39447118,52.52025049,52.57597848,52.66093354,52.77328514,52.91495891,53.08729705,53.21667001,53.38716334,53.59214739,53.82172556,54.06808259,54.2984054,54.55013861,54.81972624
Liechtenstein,LIE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.44686645,53.45400552,53.69037765,54.06042041,54.42764615,54.72936291,55.00881758,55.19948703,55.37038433,55.63288153,56.03558139,56.33456102,56.79286885,57.34161151,57.86900915,58.31584776,58.70702415,58.98530808,59.20353331,59.44469561,59.7441552,59.89163371,60.12227306,60.39813539,60.66561674,60.90596231,61.17388784,61.45663001,61.7557251,62.0779408,62.42486843,62.83183893,63.20244761,63.57062494,63.98047868,64.45003956,64.90259204,65.43681142,66.01677742,66.56526258,67.02731622,67.28979316,67.44761254,67.52116634,67.55636581,67.5773605,67.48553968,67.42952994,67.38684338,67.31489858,67.19010813,66.9646298,66.67761511,66.36538485,66.07695953,65.8354277,65.63676686,65.46932057,65.32977922
Lower middle income,LMC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.13399221,55.76496354,55.39472525,55.06263048,54.82936954,54.71844035,54.51681469,54.45052923,54.48349154,54.56453916,54.66682614,54.67219541,54.71587355,54.79571148,54.91649073,55.07645793,55.10189833,55.19315303,55.32938251,55.48557336,55.64714693,55.70691191,55.78458582,55.88303731,56.01295379,56.17877051,56.22814462,56.3452834,56.51260514,56.70962784,56.91916658,57.06519312,57.24256535,57.45612686,57.71543807,58.02304566,58.28265438,58.59070767,58.93762479,59.30633838,59.68286941,59.95572864,60.24397352,60.54485173,60.85612229,61.17527602,61.44699841,61.72310641,62.00164907,62.28206074,62.56409085,62.80019664,63.04918066,63.3020888,63.54698678,63.77767562,63.95862638,64.12816711,64.29084934
Low & middle income,LMY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.35120561,56.07999617,55.75234666,55.44660603,55.26132073,55.22766377,55.05067469,55.04741311,55.15528932,55.28852288,55.40846986,55.40331734,55.43609327,55.50404313,55.6246097,55.80940631,55.96238308,56.1815559,56.45842375,56.77726283,57.12203209,57.44040958,57.76139313,58.08527022,58.4098452,58.72658178,58.88842703,59.06282895,59.24133141,59.42726939,59.62688192,59.69943756,59.86917221,60.09939995,60.34310453,60.58109497,60.90094502,61.15533789,61.39908123,61.70532454,62.09678601,62.38832396,62.77444313,63.21213677,63.63014562,63.99191717,64.27236621,64.50788536,64.70250482,64.87643474,65.03916215,65.14128352,65.24088799,65.32874484,65.39074042,65.42114878,65.39350768,65.34644112,65.29075529
Lesotho,LSO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.77489938,50.57615871,50.459882,50.40589939,50.38389489,50.37753197,50.32788487,50.29653747,50.2841865,50.29073206,50.31246173,50.18363807,50.08629694,50.01242204,49.95077987,49.89550238,49.83272184,49.81311089,49.8273003,49.87068836,49.94258555,49.83789363,49.76511392,49.73663342,49.76777063,49.86858926,49.8447197,49.89269566,50.01171064,50.19846234,50.45567212,50.96448343,51.50287412,52.07816112,52.6905579,53.33646196,53.79599037,54.28186565,54.7909003,55.32697176,55.90927605,56.38804562,56.8620805,57.35755182,57.88233945,58.41855726,58.75607242,59.16880481,59.61369393,60.04102243,60.42866714,60.63011656,60.83586353,61.08359255,61.40664417,61.79592146,61.93577924,62.14596559,62.38256097
Late-demographic dividend,LTE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.14722441,56.95870927,56.64888625,56.34001352,56.18354269,56.21951434,56.08080375,56.16225855,56.37257835,56.58784818,56.75608512,56.79578442,56.87788722,56.99635129,57.18149709,57.45986738,57.81424501,58.24251372,58.74627364,59.31736034,59.93794584,60.63507903,61.30820402,61.96142048,62.58414981,63.15025545,63.51644053,63.83028346,64.09238645,64.33132373,64.58039574,64.61316902,64.82142522,65.12215405,65.40169774,65.61711363,66.09668032,66.37214703,66.57936864,66.90780754,67.42875497,67.85901933,68.4951619,69.24497917,69.94612247,70.5115573,70.96531741,71.30629842,71.53865317,71.70516397,71.8285877,71.84194867,71.81519816,71.73682785,71.58777787,71.36285414,71.03831021,70.66185558,70.2609934
Lithuania,LTU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.93622819,64.7307264,64.53073608,64.28948973,64.01120045,63.72720331,63.5083404,63.29278828,63.10080493,62.94259896,62.82097797,62.88592899,62.96283348,63.08015568,63.27403156,63.55446805,63.78319471,64.1264769,64.53617697,64.94774577,65.3260502,65.73404681,66.08861715,66.38429905,66.62699849,66.81155974,66.81627476,66.79350928,66.73867266,66.65282665,66.55640436,66.36020378,66.18191017,66.04136432,65.96135038,65.95130662,65.85634544,65.81157068,65.82762822,65.90815263,66.05189445,66.30796358,66.55125476,66.78764573,67.01887623,67.24114216,67.38314461,67.54472258,67.71417411,67.86183032,67.96328593,67.79074938,67.5808168,67.33500967,67.05283566,66.71974979,66.38965765,65.97155985,65.41254234
Luxembourg,LUX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.99369334,67.54452008,67.12784102,66.75284847,66.43634342,66.18649689,65.83137546,65.55574505,65.36592483,65.26230348,65.23870368,65.27528592,65.42365613,65.65471763,65.93771445,66.25515915,66.47109635,66.6675024,66.88481277,67.18671184,67.60228328,67.93911964,68.38328339,68.85643503,69.25545729,69.52088399,69.63647312,69.66271242,69.59595636,69.45243126,69.24704878,68.97052429,68.6459169,68.28986165,67.94770807,67.65617458,67.38422073,67.20606514,67.09461221,67.02283067,66.98234133,66.89421578,66.84395325,66.83798248,66.87877225,66.95672306,67.25478405,67.57146016,67.87733954,68.14473332,68.36296907,68.64301848,68.90688076,69.15843409,69.40196496,69.62792528,69.7182977,69.82818334,69.93802183
Latvia,LVA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.38436485,67.25624056,67.12155613,66.98860151,66.87512021,66.78884295,66.64461385,66.55666465,66.50727103,66.45736829,66.38351806,66.31763941,66.21884038,66.13132205,66.12164526,66.21101754,66.0616086,66.08569001,66.23259702,66.41979919,66.60097541,66.79752305,66.90670307,66.95555432,66.9947982,67.03437517,66.91826553,66.84637104,66.79155523,66.72690342,66.66788018,66.28832061,65.96352873,65.7174906,65.57436858,65.53945018,65.76500545,66.04933667,66.38463162,66.75886968,67.15498598,67.4445551,67.6944348,67.93821622,68.19714242,68.46233536,68.33320899,68.24623571,68.14944693,67.98364405,67.73214477,67.32849002,66.89078286,66.42041862,65.92012048,65.38709519,65.09153275,64.59043297,63.96060274
"Macao SAR, China",MAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.22097133,52.5906067,51.82736132,51.011425,50.46316148,50.45269353,50.81569665,51.9139013,53.52532189,55.31039408,57.09399904,59.43844527,61.48926506,63.28928879,64.97656426,66.58458457,67.52274391,68.43263844,69.10758554,69.24311927,68.75763953,69.39307154,69.3889902,69.09527806,68.94394634,69.05500118,68.4029622,68.25199559,68.29471308,68.21652548,67.9643871,67.76085469,67.48925647,67.24950635,67.1949031,67.37490046,67.6528384,68.02382946,68.48658256,69.05825524,69.76754515,70.79906288,72.03049768,73.3658579,74.67986438,75.88669961,77.10282929,78.16202224,79.04215325,79.73784195,80.2331393,80.23135911,80.11343187,79.84488337,79.40234629,78.79352583,77.90665039,76.92154485,75.86173049
St. Martin (French part),MAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.31276522,51.55748585,50.73253777,49.95145204,49.37310795,49.06680971,48.72325775,48.60072177,48.64839087,48.78284211,48.97001393,49.16055594,49.43801813,49.79361256,50.22193005,50.70995637,51.22494044,51.77458566,52.33866411,52.88835208,53.40214903,53.75107027,54.0827208,54.39564652,54.70353266,55.02210976,55.21830295,55.49215746,55.81115591,56.12718773,56.42102364,56.79244481,57.08416724,57.36497247,57.73062762,58.2218065,58.68250167,59.29433029,59.98951351,60.65757601,61.24214276,61.84558782,62.31372456,62.69801474,63.07825008,63.48720682,63.86637382,64.28880511,64.71528462,65.07838135,65.34258361,65.6034758,65.76106961,65.83375408,65.86661165,65.88659869,65.81884852,65.79405364,65.78071505
Monaco,MCO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.03181146,61.50702882,60.92612144,60.38091705,60.0069527,59.87249865,59.88993387,60.11040001,60.5113421,61.01295954,61.55224993,62.2774656,62.88855792,63.39626899,63.86101427,64.32708471,64.49637129,64.77747542,65.11022647,65.38137359,65.52436304,65.60332573,65.57644601,65.48031479,65.36733228,65.24830483,64.9105657,64.54901273,64.21958769,63.96009732,63.79239887,63.62695283,63.62064644,63.7610137,64.02208414,64.38842399,64.80079922,65.25224007,65.76589556,66.38394502,67.12283036,67.91313209,68.80358429,69.75281278,70.68812337,71.55845957,72.03644726,72.45289259,72.79699365,73.08741536,73.33775322,73.59669775,73.85701191,74.08451548,74.20424721,74.15911268,73.79855775,73.27474257,72.6703528
Madagascar,MDG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.04872324,53.47923105,52.90889141,52.39299793,52.01427016,51.79750531,51.41117106,51.20900116,51.13850186,51.11974984,51.10614547,50.86179776,50.67684716,50.55054674,50.49180618,50.49931009,50.34366341,50.27590082,50.28202169,50.35007259,50.46953767,50.42511463,50.46595082,50.56721282,50.7027901,50.85884178,50.90096521,50.97537941,51.08572143,51.23424635,51.41224832,51.43813199,51.51391686,51.62058024,51.73288757,51.83434258,51.78691344,51.76538596,51.76839217,51.8051701,51.88201719,51.86165221,51.91802121,52.03304377,52.18816809,52.37569699,52.56366316,52.77018123,53.00841303,53.29844738,53.64400113,53.96936079,54.3521052,54.76324791,55.16114362,55.52256805,55.82712075,56.09750403,56.34513228
Maldives,MDV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.9953596,58.21283509,57.48063853,56.77030476,56.07311497,55.40801028,54.43235428,53.49187741,52.63670364,51.92481924,51.38688403,51.17265427,51.16088655,51.29951997,51.53515412,51.82931746,51.78176334,51.84918862,51.96800645,52.05511626,52.06037707,51.97468014,51.76242707,51.49111459,51.25622095,51.10084047,50.5528268,50.20834565,49.9945182,49.82725971,49.69573128,49.63591018,49.62351597,49.71084685,49.97787504,50.47159232,51.24448749,52.19525322,53.30316068,54.50979245,55.77097903,57.54507415,59.30193823,61.00639943,62.61866898,64.10540412,65.58428273,66.93459121,68.14023503,69.210918,70.15317143,71.30080553,72.40916632,73.39488394,74.20525729,74.84343229,75.39536331,75.82664856,76.14873879
Middle East & North Africa,MEA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.40314794,52.98865449,52.61128179,52.29554253,52.08588783,51.99606609,51.80096472,51.75400898,51.80293411,51.89768346,52.0128765,51.99712746,52.03217631,52.10846708,52.21082915,52.33050947,52.38883726,52.46565518,52.55659358,52.65451196,52.74743391,52.73903563,52.75264728,52.78426768,52.83527238,52.91315144,52.8811007,52.91332902,53.00593283,53.16613136,53.377187,53.66978049,53.95806072,54.41579261,54.94324838,55.59889339,56.26175934,56.94256429,57.64077753,58.35996073,59.09843162,59.86156486,60.62959368,61.38149527,62.08915129,62.73380282,63.32674135,63.86111839,64.31649638,64.67887876,64.94593035,65.14524524,65.25966031,65.30148485,65.29620143,65.26514088,65.13009943,65.02363245,64.93157649
Mexico,MEX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.88674614,50.65554235,50.40448615,50.16633758,49.98985179,49.89329468,49.7773724,49.72238602,49.72106855,49.75742552,49.82160392,49.81600947,49.86009585,49.94160336,50.05305105,50.19612735,50.32425849,50.49443292,50.7091192,50.97683066,51.30459135,51.79405219,52.3066156,52.83578377,53.37456586,53.91783228,54.45982246,54.98234276,55.49152338,55.99441858,56.49366169,56.94471914,57.38825128,57.81686049,58.21290557,58.57250261,59.05073595,59.4896955,59.89476632,60.27938787,60.65263399,61.10149107,61.5004768,61.86296566,62.20536889,62.53781902,62.86472185,63.23872359,63.63374864,64.01121544,64.3491308,64.67882715,64.95679547,65.1952915,65.41881124,65.63931515,65.82178939,66.02000456,66.21946683
Marshall Islands,MHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.486523,56.21813972,55.87745887,55.55317787,55.35740992,55.32619907,55.15427929,55.16958037,55.30241395,55.45664532,55.58948477,55.60456746,55.65058323,55.72770307,55.85874621,56.05822351,56.23400737,56.4788226,56.78380587,57.13143124,57.50413552,57.86110088,58.2165356,58.57145455,58.92423364,59.26629072,59.45644366,59.65398969,59.85233175,60.0577566,60.27790095,60.36770602,60.56152576,60.81938888,61.08904379,61.34881309,61.71358221,62.00190942,62.2750351,62.61480828,63.04729375,63.37977966,63.81360398,64.30266971,64.76942415,65.17356205,65.49648855,65.76786327,65.99149403,66.18874245,66.36960515,66.48700945,66.59627427,66.68803559,66.74817512,66.77142436,66.73179829,66.6677548,66.59199085
North Macedonia,MKD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.31140678,57.53607923,57.6795007,57.82971986,58.10264463,58.53464479,58.94943426,59.48655972,60.1002512,60.71157687,61.27766155,61.66099748,62.06463296,62.42637752,62.69094675,62.8470724,63.12266098,63.25528654,63.34050172,63.51410797,63.83956528,64.25427369,64.78396803,65.36417255,65.88827577,66.29802971,66.46232676,66.56609482,66.61384817,66.62216369,66.60461631,66.52494203,66.41324631,66.29861071,66.21996333,66.19370609,66.32700711,66.55367729,66.84209245,67.14231518,67.42924064,67.72114535,67.96544339,68.19529898,68.46305969,68.78981572,69.08562762,69.46237725,69.86992294,70.22980234,70.49766243,70.72121562,70.82657194,70.82584522,70.75631385,70.64027417,70.36289441,70.08894349,69.81281899
Mali,MLI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.90423507,56.57719851,56.27881238,56.03906415,55.92579389,55.96399307,55.55862913,55.35309932,55.29285994,55.30264721,55.33852913,54.94680314,54.66256134,54.45638054,54.31487098,54.23294095,53.72584712,53.34168024,53.05458796,52.84064952,52.68669414,52.21306178,51.84367467,51.56622134,51.38012347,51.2875374,50.73122705,50.29446608,49.95474527,49.67927236,49.44791739,49.37786657,49.37371855,49.42305508,49.52699981,49.6859734,49.66140524,49.73081029,49.85847774,50.00088321,50.13307974,50.11853685,50.12390152,50.14079888,50.16824224,50.20361604,50.0224791,49.89188705,49.80429837,49.76097336,49.76698334,49.57119073,49.46778046,49.43725336,49.45806165,49.52097561,49.62358011,49.76226784,49.94928385
Malta,MLT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.62443406,54.28034375,55.29283904,56.56410128,57.87684465,59.08571819,59.89352208,60.70837132,61.4844811,62.16027636,62.68885804,63.40060246,63.80182002,64.03053749,64.28071442,64.64374791,64.88040052,65.31386197,65.8179961,66.19722589,66.3698314,66.3708683,66.28314513,66.16890107,66.1084232,66.126787,66.04641845,65.99002334,65.97123657,66.00256872,66.08676436,66.11525416,66.20330478,66.32189333,66.43959866,66.54488241,66.79868403,67.02183656,67.2356632,67.47024655,67.74174701,67.93590158,68.16170828,68.40809362,68.65276292,68.8735781,69.18302455,69.43744299,69.56880615,69.53216118,69.31705986,68.99074486,68.57226849,68.06554484,67.51650988,66.98096453,66.41297693,65.88290903,65.37377518
Myanmar,MMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.18427376,55.6925689,55.16824262,54.68141313,54.33164341,54.15187186,53.89083683,53.78706308,53.8006403,53.87216304,53.97027306,53.92244682,53.95411853,54.04074222,54.16217766,54.30951751,54.38618044,54.49261121,54.63421787,54.82136408,55.05563545,55.20038876,55.39664835,55.64586565,55.95367505,56.32367633,56.59652231,56.96558006,57.40367295,57.87776249,58.37306118,58.80546229,59.23498227,59.67761205,60.14980882,60.65018408,61.12410934,61.60318579,62.08154046,62.54785483,62.99403329,63.24739672,63.49534909,63.73237961,63.95985387,64.18724572,64.31991002,64.48355677,64.67945434,64.90269414,65.14851598,65.51906599,65.88961573,66.26306003,66.64032304,67.01409544,67.31718483,67.59224925,67.84430978
Middle East & North Africa (excluding high income),MNA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.25956426,52.82038889,52.41353515,52.0700982,51.83697246,51.73094949,51.52027952,51.46130137,51.50882192,51.60798994,51.73285029,51.70284403,51.73140578,51.80365586,51.90595003,52.02700299,52.06921531,52.12617661,52.19859177,52.28329227,52.36969078,52.32481619,52.3093442,52.31761077,52.34585485,52.39683869,52.35505934,52.37233015,52.45371406,52.61209822,52.82886598,53.13513266,53.53593163,54.01910393,54.56731193,55.16895219,55.83245603,56.51329364,57.22424613,57.97446247,58.75699234,59.49926476,60.25180031,60.98831462,61.67229542,62.28060976,62.76598447,63.18146083,63.51803166,63.77204034,63.94379975,64.0581325,64.09387221,64.06587002,64.00082999,63.91863521,63.7513162,63.62060216,63.51351932
Montenegro,MNE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.00150386,58.97520316,58.86312494,58.7412668,58.74351585,58.95349316,58.90059711,59.04052777,59.33172524,59.64175343,59.85403005,60.37728631,60.7979819,61.1618981,61.57281539,62.08706352,62.45942797,62.95819504,63.53200387,64.0852248,64.56055404,65.09519523,65.51569492,65.8538527,66.17516995,66.50787602,66.4386062,66.42882504,66.44466232,66.41569301,66.3163697,66.54015305,66.64387457,66.67706224,66.7120904,66.77836555,66.74379989,66.77293969,66.85330638,66.93733517,66.9872009,66.93353078,66.85545942,66.76795657,66.7231317,66.75778848,66.8643382,67.05893746,67.31008176,67.56648725,67.78919547,67.83597486,67.88321284,67.90490864,67.85883554,67.71862778,67.52483803,67.20201796,66.81554422
Mongolia,MNG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.17572906,57.2263887,56.09142075,54.92050427,53.92996276,53.21481605,52.30407005,51.7930158,51.51933885,51.26797798,50.94887885,50.63497969,50.22938519,49.8554359,49.69296279,49.81046206,49.88003537,50.24436551,50.78645507,51.33843288,51.81567238,52.18529255,52.4954619,52.78666927,53.12261837,53.52282477,53.77486326,54.08371628,54.44943449,54.88635976,55.40758512,55.59202621,55.98073542,56.49411935,57.0368769,57.57665294,58.3840837,59.07188062,59.73967425,60.54035287,61.53778774,62.59379696,63.82656693,65.13783022,66.34862087,67.34570286,68.10887365,68.63544887,68.95126635,69.12011986,69.17341692,68.93238823,68.62793828,68.24648283,67.78716972,67.27377145,66.64579219,66.05640208,65.50689291
Northern Mariana Islands,MNP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.71629337,54.46592949,54.27825412,54.14081306,54.04795456,53.99715022,53.72377148,53.54766657,53.44387167,53.3860659,53.36096869,53.14668424,53.00406299,52.92399968,52.90009604,52.92369124,52.83684253,52.83589481,52.90081589,53.01507697,53.1705576,52.8366113,52.57322009,52.38367904,52.28397713,52.28976527,51.60634007,51.04471965,50.58776417,50.17480942,49.74647525,50.45063667,51.0444335,51.51711655,51.90867062,52.26670876,52.14355592,52.09508853,52.1068608,52.13948607,52.16189633,51.99736712,51.85762428,51.74098215,51.66208852,51.63140296,51.41869279,51.29687584,51.24329588,51.23237202,51.25359655,51.25136569,51.28168084,51.35473111,51.48658853,51.67990521,51.88467542,52.14220606,52.43843539
Mauritania,MRT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.50535758,53.10805054,52.82005044,52.60505161,52.42971617,52.28093842,51.98553292,51.74536733,51.56218159,51.45078163,51.41788312,51.24636744,51.17680784,51.18481976,51.24468303,51.34142694,51.29904105,51.31971314,51.38971475,51.49897907,51.64042216,51.63476927,51.68163109,51.76854476,51.88278064,52.01811205,51.95228661,51.92362016,51.92990381,51.97373832,52.05722134,52.0464464,52.09640421,52.19228103,52.31587805,52.45894979,52.57138836,52.69380739,52.83733459,53.01510588,53.22872354,53.45211664,53.72069174,54.01256778,54.30054024,54.57123452,54.78022151,54.99102737,55.1986234,55.40295909,55.60313606,55.73921095,55.88234897,56.03275342,56.19622091,56.37637932,56.46742802,56.60673381,56.77570502
Mauritius,MUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.9185286,50.85244719,50.7473117,50.67220507,50.73845568,51.00539636,51.21479612,51.69168429,52.33001642,52.99601696,53.64787081,54.58731441,55.34584702,56.0119468,56.73104838,57.56586727,58.5799991,59.51155781,60.20295984,60.58159456,60.74494504,61.32348536,61.93558043,62.58087322,63.24499926,63.89892514,64.4220198,64.9657632,65.49524709,65.95325901,66.30487902,66.68719506,66.88840544,66.98255585,67.10027582,67.31480243,67.25026008,67.42405601,67.71788484,67.96671243,68.10255285,68.36471882,68.41336249,68.37287861,68.43495435,68.6847741,68.88523552,69.28175873,69.76773273,70.17639195,70.42777985,70.68029223,70.77498947,70.75109204,70.69387723,70.64565971,70.65526027,70.69092186,70.73213461
Malawi,MWI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.0001224,52.88883766,52.96744527,53.14430332,53.30216391,53.38965669,53.15054208,52.91925988,52.71355335,52.57815136,52.53064449,52.21679447,52.03219732,51.93707969,51.88470151,51.84962473,51.62120732,51.45998927,51.35167585,51.29396041,51.2854455,51.03515323,50.89775563,50.83499012,50.7873165,50.71036879,50.87093784,51.04792372,51.26623741,51.59903971,52.10320591,51.84483282,51.7434232,51.73988405,51.71921126,51.59524461,51.38882002,51.17019094,50.95957882,50.82283352,50.79704842,50.62835024,50.58468469,50.62845302,50.69639187,50.75172945,50.75561719,50.75848052,50.77727896,50.84888296,50.99265372,51.09546344,51.31054367,51.60321621,51.93082044,52.27595464,52.66897724,53.05410874,53.45227916
Malaysia,MYS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.08907211,50.86076877,50.62616036,50.45679706,50.43836927,50.60276755,50.73344621,51.10099464,51.59728852,52.06824578,52.43959,52.99628933,53.37571661,53.67095048,54.01623135,54.46332966,54.88467954,55.40903928,55.97964739,56.49964699,56.91885504,57.23268576,57.46656586,57.64361017,57.80696903,57.97752627,58.16269295,58.3973732,58.67814092,58.97729478,59.2709169,59.53882565,59.79092607,60.04081212,60.30996871,60.6091136,60.97855641,61.37022695,61.79058465,62.24440453,62.7287479,63.04743757,63.48923809,64.02653099,64.59519587,65.13201263,65.43778155,65.76803016,66.15116769,66.60283165,67.10071793,67.5868546,67.99096772,68.34002043,68.65432939,68.93482936,69.08061926,69.22225702,69.33310429
North America,NAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,60.04716912,59.86555094,59.84946865,59.95510553,60.12473198,60.3322211,60.55373832,60.81595112,61.11786354,61.46287197,61.85131609,62.35391521,62.84609936,63.33761782,63.84397535,64.3667292,64.68443229,65.04255578,65.40297437,65.71884393,65.96956526,66.17107973,66.32324919,66.41999925,66.47036299,66.48283611,66.3843326,66.2744063,66.1566398,66.04057534,65.93311208,65.76813645,65.63484131,65.54648418,65.51875986,65.55479057,65.57199029,65.67631287,65.83723952,66.0148553,66.18975789,66.38654305,66.54554664,66.69146662,66.85620893,67.04319247,67.0504316,67.0931162,67.13592731,67.13272844,67.06542898,66.96373711,66.84284861,66.69301489,66.51627222,66.31583644,66.11428449,65.88025054,65.62722033
Namibia,NAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.66772426,54.40419296,54.14928245,53.92004835,53.7515956,53.65525884,53.42449722,53.28915944,53.21338157,53.1403696,53.03760754,52.81140708,52.55156176,52.28871786,52.07741225,51.9443076,51.35147937,50.8949037,50.53414157,50.21301337,49.91051566,49.75618466,49.61578277,49.51954346,49.5011955,49.56357645,50.03734088,50.55956767,51.10591858,51.65525501,52.19899435,52.34829869,52.54199523,52.77322823,53.03388193,53.32377071,53.48639936,53.6926277,53.955068,54.29980514,54.74155104,55.0758031,55.4859972,55.9443611,56.39516812,56.7987742,57.2815534,57.64056468,57.92133088,58.18819785,58.46397662,58.61358428,58.83538373,59.07330531,59.25382122,59.35347643,59.42361551,59.44857163,59.45371913
New Caledonia,NCL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.9935431,58.92360766,58.81780384,58.68924975,58.59176554,58.56140351,58.50500608,58.5379563,58.6204099,58.65774454,58.60867419,58.30192115,57.96980449,57.70476285,57.63279795,57.81489897,57.47281495,57.50127301,57.7452539,58.01370055,58.22838009,58.55432312,58.70732604,58.84610819,59.1556258,59.69278506,60.1865535,60.86578149,61.64600353,62.37716369,62.97083412,63.48660059,63.90055885,64.205908,64.41324025,64.5455345,64.63680387,64.58336409,64.43024955,64.27369628,64.18909278,64.40429269,64.74308371,65.16637295,65.59345251,65.97262754,66.53190514,66.84968212,66.97298283,67.01041646,67.05636875,67.01393482,67.15748524,67.40147289,67.63340417,67.79960526,67.92856075,68.02237056,68.08491641
