days,dates,day1,compartment,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence
291,2020-11-05,291,Hospitals,82035.5,30704.2,1638.5,231.8,49796.5,369911.6,0.0,44767.1,464.5,51099.5,0.0,0.4,1640.7,21.7,164.1,0.0,164.1,20.1,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.607
292,2020-11-06,292,Hospitals,82035.3,30682.4,1638.7,233.0,49818.3,371552.3,0.0,44931.2,464.7,51119.9,0.0,0.4,1640.7,21.8,164.1,0.0,164.1,20.5,0.0,0.0,0.1,0.0,82.0,1558.7,-0.0,0.0,1.0,0.0,0.607
293,2020-11-07,293,Hospitals,82035.2,30660.4,1638.9,234.0,49840.3,373193.0,0.0,45095.3,464.8,51140.8,0.0,0.4,1640.7,22.0,164.1,0.0,164.1,20.8,0.0,0.0,0.1,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.608
294,2020-11-08,294,Hospitals,82035.0,30638.3,1639.1,234.8,49862.4,374833.7,0.0,45259.4,465.0,51161.9,0.0,0.4,1640.7,22.1,164.1,0.0,164.1,21.2,0.0,0.0,0.2,0.0,82.0,1558.7,-0.0,0.0,1.0,0.0,0.608
295,2020-11-09,295,Hospitals,82034.9,30616.1,1639.3,235.4,49884.6,376474.4,0.0,45423.4,465.1,51183.4,0.0,0.4,1640.7,22.2,164.1,0.0,164.1,21.5,0.0,0.0,0.2,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.608
296,2020-11-10,296,Hospitals,82034.7,30593.8,1639.4,235.8,49906.9,378115.1,0.0,45587.5,465.3,51205.1,0.0,0.4,1640.7,22.3,164.1,0.0,164.1,21.8,0.0,0.0,0.2,0.0,82.0,1558.7,-0.0,0.0,1.0,0.0,0.608
297,2020-11-11,297,Hospitals,82034.6,30571.4,1639.5,236.0,49929.3,379755.9,0.0,45751.6,465.4,51227.1,0.0,0.4,1640.7,22.4,164.1,0.0,164.1,22.0,0.0,0.0,0.2,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.609
298,2020-11-12,298,Hospitals,82034.4,30549.0,1639.7,236.0,49951.7,381396.6,0.0,45915.6,465.6,51249.4,0.0,0.4,1640.7,22.4,164.1,0.0,164.1,22.3,0.0,0.0,0.2,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.609
299,2020-11-13,299,Hospitals,82034.2,30526.5,1639.8,235.9,49974.2,383037.3,0.0,46079.7,465.8,51271.9,0.0,0.4,1640.7,22.5,164.1,0.0,164.1,22.5,0.0,0.0,0.2,0.0,82.0,1558.7,0.0,0.0,1.0,0.0,0.609
0,2020-01-19,0,Other high contact ,2360287.0,2360286.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-01-20,1,Other high contact ,2360287.0,2360286.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-01-21,2,Other high contact ,2360287.0,2360286.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-01-22,3,Other high contact ,2360287.0,2360286.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-01-23,4,Other high contact ,2360287.0,2360285.5,0.0,1.45102,0.5,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020-01-24,5,Other high contact ,2360287.0,2360285.1,0.0,1.90204,0.9,0.0,1.9,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2020-01-25,6,Other high contact ,2360287.0,2360284.6,0.0,2.35306,1.4,0.0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2020-01-26,7,Other high contact ,2360287.0,2360284.2,0.0,2.80408,1.8,0.0,2.8,0.0,0.0,0.0,0.0,1.0,0.0,0.45102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2020-01-27,8,Other high contact ,2360287.0,2360283.5,0.0,3.45582,2.5,0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.65174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2020-01-28,9,Other high contact ,2360287.0,2360282.7,0.0,4.30828,3.3,0.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0,0.85246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2020-01-29,10,Other high contact ,2360287.0,2360281.6,0.0,5.36146,4.4,0.0,5.4,0.0,0.0,0.0,0.0,1.0,0.0,1.05318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-01-30,11,Other high contact ,2360287.0,2360280.4,0.0,6.51627,5.6,0.0,6.5,0.0,0.0,0.1,0.0,1.0,0.0,1.2539,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2020-01-31,12,Other high contact ,2360287.0,2360278.8,0.0,7.96109,7.2,0.0,8.0,0.0,0.0,0.2,0.0,1.0,0.0,1.54392,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2020-02-01,13,Other high contact ,2360287.0,2360276.9,0.0,9.78523,9.1,0.0,9.8,0.0,0.0,0.3,0.0,1.0,0.0,1.92323,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2020-02-02,14,Other high contact ,2360287.0,2360274.5,0.0,12.07798,11.5,0.0,12.1,0.0,0.0,0.4,0.0,1.0,0.0,2.39184,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2020-02-03,15,Other high contact ,2360287.0,2360271.6,0.0,14.83924,14.4,0.0,14.8,0.0,0.0,0.5,0.0,1.0,0.0,2.90505,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2020-02-04,16,Other high contact ,2360287.0,2360268.1,0.0,18.19804,17.9,0.0,18.2,0.0,0.0,0.7,0.0,1.0,0.0,3.54728,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2020-02-05,17,Other high contact ,2360287.0,2360263.7,0.0,22.32311,22.3,0.0,22.3,0.0,0.0,1.0,0.0,1.0,0.0,4.35825,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2020-02-06,18,Other high contact ,2360287.0,2360258.3,0.0,27.42292,27.7,0.0,27.4,0.0,0.0,1.2,0.0,1.0,0.0,5.37769,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2020-02-07,19,Other high contact ,2360287.0,2360251.7,0.0,33.68599,34.3,0.0,33.7,0.0,0.0,1.6,0.0,1.0,0.0,6.60552,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2020-02-08,20,Other high contact ,2360287.0,2360243.6,0.0,41.35821,42.4,0.0,41.4,0.0,0.0,2.0,0.0,1.0,0.0,8.09916,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-02-09,21,Other high contact ,2360287.0,2360233.7,0.0,50.76056,52.3,0.0,50.8,0.0,0.0,2.5,0.0,1.0,0.0,9.93364,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2020-02-10,22,Other high contact ,2360287.0,2360221.5,0.0,62.31562,64.5,0.0,62.3,0.0,0.0,3.2,0.0,1.0,0.0,12.2017,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2020-02-11,23,Other high contact ,2360287.0,2360206.5,0.0,76.51297,79.5,0.0,76.5,0.0,0.0,4.0,0.0,1.0,0.0,14.98716,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2020-02-12,24,Other high contact ,2360287.0,2360188.1,0.0,93.94178,97.9,0.0,93.9,0.0,0.0,4.9,0.0,1.0,0.0,18.3994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020-02-13,25,Other high contact ,2360287.0,2360165.5,0.0,115.32513,120.5,0.0,115.3,0.0,0.0,6.1,0.0,1.0,0.0,22.58112,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020-02-14,26,Other high contact ,2360287.0,2360137.8,0.0,141.57362,148.2,0.0,141.6,0.0,0.0,7.6,0.0,1.0,0.0,27.7203,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2020-02-15,27,Other high contact ,2360287.0,2360103.8,0.0,173.80315,182.2,0.0,173.8,0.0,0.0,9.4,0.0,1.0,0.0,34.0346,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020-02-16,28,Other high contact ,2360287.0,2360062.0,0.0,213.37481,224.0,0.0,213.4,0.0,0.0,11.6,0.0,1.0,0.0,41.78591,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020-02-17,29,Other high contact ,2360287.0,2360010.7,0.0,261.95037,275.3,0.0,262.0,0.0,0.0,14.3,0.0,1.0,0.0,51.29558,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2020-02-18,30,Other high contact ,2360287.0,2359947.7,0.0,321.57734,338.3,0.0,321.6,0.0,0.0,17.7,0.0,1.0,0.0,62.96824,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020-02-19,31,Other high contact ,2360287.0,2359870.4,0.0,394.7746,415.6,0.0,394.8,0.0,0.0,21.8,0.0,1.0,0.0,77.29957,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020-02-20,32,Other high contact ,2360287.0,2359775.5,0.0,484.63357,510.5,0.0,484.6,0.0,0.0,26.8,0.0,1.0,0.0,94.89398,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2020-02-21,33,Other high contact ,2360287.0,2359659.0,0.0,594.94152,627.0,0.0,594.9,0.0,0.0,33.0,0.0,1.0,0.0,116.48905,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2020-02-22,34,Other high contact ,2360287.0,2359516.0,0.0,730.34538,770.0,0.0,730.3,0.0,0.0,40.6,0.0,1.0,0.0,142.99316,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2020-02-23,35,Other high contact ,2360287.0,2359340.5,0.0,896.55035,945.5,0.0,896.6,0.0,0.0,49.9,0.0,1.0,0.0,175.52304,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2020-02-24,36,Other high contact ,2360286.9,2359125.1,0.0,1100.55944,1160.9,0.0,1100.6,0.0,0.1,61.3,0.0,1.0,0.0,215.44824,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2020-02-25,37,Other high contact ,2360286.9,2358860.6,0.0,1350.96158,1425.4,0.0,1351.0,0.0,0.1,75.3,0.0,1.0,0.0,264.44489,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
38,2020-02-26,38,Other high contact ,2360286.9,2358536.1,0.0,1658.28918,1749.9,0.0,1658.3,0.0,0.1,92.6,0.0,1.0,0.0,324.56719,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
39,2020-02-27,39,Other high contact ,2360286.9,2358137.7,0.0,2035.45796,2148.3,0.0,2035.5,0.0,0.1,113.7,0.0,1.0,0.0,398.33349,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
40,2020-02-28,40,Other high contact ,2360286.9,2357648.9,0.0,2498.30451,2637.1,0.0,2498.3,0.0,0.1,139.7,0.0,1.0,0.0,488.8295,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
41,2020-02-29,41,Other high contact ,2360286.8,2357049.1,0.0,3066.23852,3236.9,0.0,3066.2,0.0,0.2,171.5,0.0,1.0,0.0,599.8314,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
42,2020-03-01,42,Other high contact ,2360286.8,2356313.1,0.0,3763.03802,3972.9,0.0,3763.0,0.0,0.2,210.6,0.0,1.0,0.0,735.95736,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
43,2020-03-02,43,Other high contact ,2360286.8,2355410.3,0.0,4617.81881,4875.7,0.0,4617.8,0.0,0.2,258.7,0.0,1.0,0.0,902.85179,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
44,2020-03-03,44,Other high contact ,2360286.7,2354302.9,0.0,5666.21366,5983.1,0.0,5666.2,0.0,0.3,317.6,0.0,1.0,0.0,1107.40734,0.0,0.0,0.0,59.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
45,2020-03-04,45,Other high contact ,2360286.6,2353054.6,0.0,6842.04122,7231.4,0.0,6842.0,0.0,0.4,390.0,0.0,1.0,0.0,1248.27082,0.0,0.0,0.0,72.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003
46,2020-03-05,46,Other high contact ,2360286.5,2351658.8,0.0,8148.93094,8627.2,0.0,8148.9,0.0,0.5,478.8,0.0,1.0,0.0,1395.81894,0.0,0.0,0.0,88.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004
47,2020-03-06,47,Other high contact ,2360286.4,2350112.9,0.0,9585.5834,10173.1,0.0,9585.6,0.0,0.6,587.9,0.0,1.0,0.0,1545.81744,0.0,0.0,0.0,109.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004
48,2020-03-07,48,Other high contact ,2360286.3,2348421.2,0.0,11143.37688,11864.8,0.0,11143.4,0.0,0.7,721.8,0.0,1.0,0.0,1691.79598,0.0,0.0,0.0,133.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005
49,2020-03-08,49,Other high contact ,2360286.2,2346625.8,0.0,12774.24225,13660.2,0.0,12774.2,0.0,0.8,886.1,0.0,1.0,0.0,1795.35184,0.0,0.0,0.0,164.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006
50,2020-03-09,50,Other high contact ,2360286.0,2344782.0,0.0,14416.13711,15504.0,0.0,14416.1,0.0,1.0,1087.8,0.0,1.0,0.0,1843.79292,0.0,0.0,0.0,201.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,0.001,0.007
51,2020-03-10,51,Other high contact ,2360285.7,2342958.8,0.0,15991.52236,17327.2,0.0,15991.5,0.0,1.3,1335.4,0.0,1.0,0.0,1823.19332,0.0,0.0,0.0,247.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,0.001,0.007
52,2020-03-11,52,Other high contact ,2360285.4,2341239.8,0.0,17406.38819,19046.2,0.0,17406.4,0.0,1.6,1639.2,0.0,1.0,0.0,1719.00765,0.0,0.0,0.0,303.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,,0.001,0.008
53,2020-03-12,53,Other high contact ,2360285.1,2339725.9,0.0,18546.99373,20560.1,0.0,18547.0,0.0,1.9,2012.1,0.0,1.0,0.0,1513.86337,0.0,0.0,0.0,372.9,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,,0.001,0.009
54,2020-03-13,54,Other high contact ,2360284.6,2338534.9,0.0,19280.02242,21751.1,0.0,19280.0,0.0,2.4,2469.7,0.0,1.0,0.0,1191.07287,0.0,0.0,0.0,457.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,,0.001,0.009
55,2020-03-14,55,Other high contact ,2360284.1,2337224.5,0.0,20028.3178,23061.5,0.0,20028.3,0.0,2.9,3031.2,0.0,1.0,0.0,1310.33072,0.0,0.0,0.0,561.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,,0.001,0.01
56,2020-03-15,56,Other high contact ,2360283.4,2335809.6,0.0,20764.62693,24476.4,0.0,20764.6,0.0,3.6,3709.3,0.0,1.0,0.0,1414.98636,0.0,0.0,0.0,678.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,,0.001,0.01
57,2020-03-16,57,Other high contact ,2360282.6,2334313.6,0.0,21452.25869,25972.4,0.0,21452.3,0.0,4.4,4516.8,0.0,1.0,0.0,1495.96641,0.0,0.0,0.0,807.5,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011
58,2020-03-17,58,Other high contact ,2360281.6,2332770.7,0.0,22044.27335,27515.3,0.0,22044.3,0.0,5.4,5466.7,0.0,1.0,0.0,1542.89986,0.0,0.0,0.0,949.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012
59,2020-03-18,59,Other high contact ,2360280.4,2331181.0,0.0,22528.44976,29105.0,0.0,22528.4,0.0,6.6,6570.9,0.0,1.0,0.0,1589.65867,0.0,0.0,0.0,1104.3,0.0,0.0,1.2,0.0,0.0,0.0,0.0,,,0.001,0.012
60,2020-03-19,60,Other high contact ,2360278.9,2329547.0,0.0,22895.14581,30739.0,0.0,22895.1,0.0,8.1,7836.8,0.0,1.0,0.0,1634.06795,0.0,0.0,0.0,1265.9,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,,0.001,0.013
61,2020-03-20,61,Other high contact ,2360277.1,2327867.2,0.0,23144.49312,32418.8,0.0,23144.5,0.0,9.9,9265.4,0.0,1.0,0.0,1679.76499,0.0,0.0,0.0,1428.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,,0.001,0.014
62,2020-03-21,62,Other high contact ,2360274.8,2326150.9,0.0,23273.84128,34135.1,0.0,23273.8,0.0,12.2,10850.1,0.0,1.0,0.0,1716.29827,0.0,0.0,0.0,1584.7,0.0,0.0,2.3,0.0,0.0,0.0,0.0,,,0.001,0.014
63,2020-03-22,63,Other high contact ,2360272.0,2324419.2,0.0,23277.83037,35866.8,0.0,23277.8,0.0,15.0,12575.0,0.0,1.0,0.0,1731.6599,0.0,0.0,0.0,1724.9,0.0,0.0,2.8,0.0,0.0,0.0,0.0,,,0.001,0.015
64,2020-03-23,64,Other high contact ,2360268.6,2322681.9,0.0,23173.84448,37604.1,0.0,23173.8,0.0,18.4,14412.9,0.0,1.0,0.0,1737.34412,0.0,0.0,0.0,1837.9,0.0,0.0,3.4,0.0,0.0,0.0,0.0,,,0.001,0.016
65,2020-03-24,65,Other high contact ,2360264.5,2320948.5,0.0,22992.48128,39337.5,0.0,22992.5,0.0,22.5,16323.5,0.0,1.0,0.0,1733.37979,0.0,0.0,0.0,1910.6,0.0,0.0,4.2,0.0,0.0,0.0,0.0,,,0.001,0.017
66,2020-03-25,66,Other high contact ,2360259.3,2319228.8,0.0,22722.337,41057.2,0.0,22722.3,0.0,27.7,18308.2,0.0,1.0,0.0,1719.69964,0.0,0.0,0.0,1984.7,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.017
67,2020-03-26,67,Other high contact ,2360253.2,2317532.7,0.0,22354.60134,42753.3,0.0,22354.6,0.0,33.8,20365.9,0.0,1.0,0.0,1696.13663,0.0,0.0,0.0,2057.7,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.018
68,2020-03-27,68,Other high contact ,2360245.8,2315868.4,0.0,21885.71591,44417.6,0.0,21885.7,0.0,41.2,22491.7,0.0,1.0,0.0,1664.31003,0.0,0.0,0.0,2125.8,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019
69,2020-03-28,69,Other high contact ,2360237.1,2314241.5,0.0,21319.46185,46044.5,0.0,21319.5,0.0,49.9,24676.2,0.0,1.0,0.0,1626.90669,0.0,0.0,0.0,2184.5,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02
70,2020-03-29,70,Other high contact ,2360227.0,2312647.1,0.0,20671.24739,47638.9,0.0,20671.2,0.0,60.0,26908.7,0.0,1.0,0.0,1594.33483,0.0,0.0,0.0,2232.5,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02
71,2020-03-30,71,Other high contact ,2360215.5,2311093.2,0.0,19944.77905,49192.8,0.0,19944.8,0.0,71.5,29177.5,0.0,1.0,0.0,1553.89375,0.0,0.0,0.0,2268.8,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.021
72,2020-03-31,72,Other high contact ,2360202.4,2309587.6,0.0,19143.86827,50698.4,0.0,19143.9,0.0,84.6,31471.0,0.0,1.0,0.0,1505.64534,0.0,0.0,0.0,2293.5,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.021
73,2020-04-01,73,Other high contact ,2360188.0,2308137.4,0.0,18273.24794,52148.6,0.0,18273.2,0.0,99.0,33777.3,0.0,1.0,0.0,1450.17828,0.0,0.0,0.0,2306.3,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.022
74,2020-04-02,74,Other high contact ,2360172.2,2306748.5,0.0,17339.67521,53537.5,0.0,17339.7,0.0,114.8,36084.1,0.0,1.0,0.0,1388.90068,0.0,0.0,0.0,2306.7,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.023
75,2020-04-03,75,Other high contact ,2360155.5,2305352.0,0.0,16423.02514,54934.0,0.0,16423.0,0.0,131.5,38380.5,0.0,1.0,0.0,1396.55025,0.0,0.0,0.0,2296.4,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.023
76,2020-04-04,76,Other high contact ,2360138.0,2303960.3,0.0,15518.76197,56325.7,0.0,15518.8,0.0,149.0,40658.9,0.0,1.0,0.0,1391.62772,0.0,0.0,0.0,2278.5,0.0,0.0,17.4,0.0,0.0,0.0,0.0,,,0.001,0.024
77,2020-04-05,77,Other high contact ,2360119.9,2302586.2,0.0,14623.08733,57699.8,0.0,14623.1,0.0,167.1,42910.6,0.0,1.0,0.0,1374.12281,0.0,0.0,0.0,2251.7,0.0,0.0,18.1,0.0,0.0,0.0,0.0,,,0.001,0.024
78,2020-04-06,78,Other high contact ,2360101.1,2301241.9,0.0,13733.3634,59044.1,0.0,13733.4,0.0,185.9,45125.9,0.0,1.0,0.0,1344.29837,0.0,0.0,0.0,2215.2,0.0,0.0,18.8,0.0,0.0,0.0,0.0,,,0.001,0.025
79,2020-04-07,79,Other high contact ,2360081.7,2299932.8,0.0,12854.31409,60353.2,0.0,12854.3,0.0,205.3,47294.7,0.0,1.0,0.0,1309.1303,0.0,0.0,0.0,2168.8,0.0,0.0,19.4,0.0,0.0,0.0,0.0,,,0.001,0.026
80,2020-04-08,80,Other high contact ,2360061.8,2298703.0,0.0,11951.50028,61583.0,0.0,11951.5,0.0,225.2,49407.3,0.0,1.0,0.0,1229.78784,0.0,0.0,0.0,2112.7,0.0,0.0,19.9,0.0,0.0,0.0,0.0,,,0.001,0.026
81,2020-04-09,81,Other high contact ,2360041.4,2297578.2,0.0,11007.4496,62707.8,0.0,11007.4,0.0,245.6,51455.8,0.0,1.0,0.0,1124.75355,0.0,0.0,0.0,2048.4,0.0,0.0,20.4,0.0,0.0,0.0,0.0,,,0.0,0.027
82,2020-04-10,82,Other high contact ,2360020.7,2296560.5,0.0,10028.02699,63725.5,0.0,10028.0,0.0,266.3,53432.2,0.0,1.0,0.0,1017.72336,0.0,0.0,0.0,1976.4,0.0,0.0,20.7,0.0,0.0,0.0,0.0,,,0.0,0.027
83,2020-04-11,83,Other high contact ,2359999.8,2295571.7,0.0,9098.86662,64714.3,0.0,9098.9,0.0,287.2,55329.3,0.0,1.0,0.0,988.84428,0.0,0.0,0.0,1897.1,0.0,0.0,20.9,0.0,0.0,0.0,0.0,,,0.0,0.027
84,2020-04-12,84,Other high contact ,2359978.8,2294616.0,0.0,8222.72738,65670.0,0.0,8222.7,0.0,308.2,57140.1,0.0,1.0,0.0,955.70767,0.0,0.0,0.0,1810.8,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,,0.0,0.028
85,2020-04-13,85,Other high contact ,2359957.7,2293733.3,0.0,7366.01464,66552.7,0.0,7366.0,0.0,329.3,58858.4,0.0,1.0,0.0,882.62475,0.0,0.0,0.0,1718.3,0.0,0.0,21.1,0.0,0.0,0.0,0.0,,,0.0,0.028
86,2020-04-14,86,Other high contact ,2359936.8,2292926.1,0.0,6524.84391,67359.9,0.0,6524.8,0.0,350.2,60485.8,0.0,1.0,0.0,807.23665,0.0,0.0,0.0,1627.5,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,,0.0,0.029
87,2020-04-15,87,Other high contact ,2359916.0,2292189.7,0.0,5702.60945,68096.3,0.0,5702.6,0.0,371.0,62023.7,0.0,1.0,0.0,736.40033,0.0,0.0,0.0,1537.8,0.0,0.0,20.8,0.0,0.0,0.0,0.0,,,0.0,0.029
